name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
P/2013 N5 (PANSTARRS),6.804409575119838,0.730677,23.3682,187.2007,17.0,1.366090123221672,4.645529045928658,165.1997354374133,-6.345774461111495,1.6766572810243552
C/2018 EN4 (NEOWISE),18.407380571021783,0.921334,81.563,136.1642,15.0,3.4314632447397715,7.156273980857222,29.419580378172405,10.447939458248834,5.891816368338662
C/2015 T4 (PANSTARRS),81.95372915848492,0.971991,87.9595,251.7971,11.0,21.65106936582393,19.260607725579643,68.63797403983844,7.501799740223541,19.179745424409184
P/2007 R4 (Garradd),5.895646620478409,0.669613,20.2356,87.2202,14.5,4.3199562784405625,4.378756837152131,104.31084691969704,-1.0974895397018503,4.3022199220137995
P/2004 WR9 (LINEAR),6.14502418960871,0.682715,4.9303,24.8872,14.5,4.3199562784405625,4.490075568400304,276.25876951211524,0.49086514364425543,-4.475727438419865
C/2008 P1 (Garradd),2452.971554993722,0.998418,64.3379,357.7257,7.0,136.60901232216727,137.92370599153335,248.42111524538458,-54.53558685338823,-137.88961516302606
C/2012 S4 (PANSTARRS),2814.226476314055,0.998459,126.5626,173.0473,8.5,68.46669297430097,156.17373085029985,24.146705011761483,345.72977183299815,154.99073985748203
C/2013 J5 (Boattini),1646.365429622219,0.997009,136.0352,256.6817,10.0,34.31463244739771,127.24023302069011,0.4263547649218724,1638.7865347295442,12.194918201954055
C/2012 V2 (LINEAR),512.252616887642,0.997134,67.1314,262.1669,9.0,54.38502736768587,38.75483403654013,172.4359845015173,-253.58252866827442,33.67304942612419
P/2019 A7 (PANSTARRS),3.1879488988127864,0.160724,17.7735,280.5221,13.5,6.846669297430097,3.146503618420652,349.1589668991726,3.1295854082124857,-0.59932351488862
P/2011 N1 (ASH),6.2534901531728675,0.543,35.7011,77.6135,11.5,17.198055709247882,5.251260143009831,84.61070455439096,0.49385315843380617,5.23485942006606
P/2004 V5 (LINEAR-Hill),7.964160105978955,0.444418,19.3528,47.7197,8.0,86.19445964685667,7.134450211642344,18.79217814017306,7.4451413132469995,2.533398716174782
P/2005 J1 (McNaught),3.568624895564487,0.570309,31.7696,268.7959,16.5,1.7198055709247886,2.931376416016871,64.90397398190906,1.281355257936363,2.7358945341694065
C/2018 E1 (ATLAS),54.331291670013705,0.950204,72.4849,146.8389,10.5,27.257081417153973,16.931182096829495,348.22469352961673,45.158907528840565,-9.413876968897844
C/2018 K1 (Weiland),29.910568976224983,0.937203,164.1957,260.0089,14.9,3.5931831251543818,10.432338958202186,268.4911113891713,-0.27478835554160624,-10.431898699287354
C/2016 N4 (MASTER),2688.3067226890207,0.99881,72.5616,354.0201,8.5,68.46669297430097,131.11067568687798,116.63736548987018,-65.7426483105833,131.07146452057813
P/2014 V1 (PANSTARRS),5.484868213933108,0.533069,22.4863,166.2271,14.0,5.438502736768584,4.640592162024575,229.81655654484635,-3.1888463289228857,-3.775702602294817
C/2015 O1 (PANSTARRS),133209.89285700963,0.999972,127.2131,299.8557,6.5,171.98055709247893,996.8445812149649,93.66647374597841,-63.87732574823465,996.8444666061621
C/2017 O1 (ASASSN),381.27760814249467,0.99607,39.8505,25.8044,11.0,21.65106936582393,33.76956446636115,51.24153215710266,27.042868411045752,33.684516173589365
C/2010 G1 (Boattini),502.59312913907826,0.997584,78.0561,287.6864,12.5,10.851239560529478,34.91544146101984,337.02487666857985,81.27117747246893,-34.4559316443388
C/2007 W1 (Boattini),1341.5790322581643,0.99938,9.9073,334.3038,9.5,43.19956278440564,47.23454959497752,120.58483470562518,-27.911519799487532,47.224325821189005
P/2003 QX29 (NEAT),8.046321747844651,0.472127,11.3899,264.606,8.5,68.46669297430097,7.093078368709921,285.00709467588206,1.8505529423964617,-6.902938451721248
P/2011 FR143 (Lemmon),6.8491074429684184,0.452584,16.0101,190.9346,14.0,5.438502736768584,6.107498242118922,314.0307559982667,4.472000887388063,-4.625920549627925
P/1999 RO28 (LONEOS),3.4266756052595486,0.671835,7.5647,137.8864,20.0,0.34314632447397714,2.538141495518302,299.4259715920843,1.3210208302537443,-2.3419514768079774
C/2010 B1 (Cardinal),6479.925110132808,0.999546,101.7385,277.2893,7.5,108.51239560529478,195.23766857821627,77.19789031894734,44.36343023051646,195.23309296852833
